"time","totalforcing"
1958-07-01,0.594300937111298
1958-08-01,0.59121745922601
1958-09-01,0.588133981340713
1958-10-01,0.585050503455425
1958-11-01,0.581967025570136
1958-12-01,0.57888354768484
1959-01-01,0.575800069799551
1959-02-01,0.572565348852177
1959-03-01,0.569330627904793
1959-04-01,0.566095906957419
1959-05-01,0.562861186010044
1959-06-01,0.559626465062661
1959-07-01,0.556391744115286
1959-08-01,0.553157023167912
1959-09-01,0.549922302220529
1959-10-01,0.546687581273154
1959-11-01,0.54345286032578
1959-12-01,0.540218139378396
1960-01-01,0.536983418431022
1960-02-01,0.530787291387092
1960-03-01,0.524591164343146
1960-04-01,0.518395037299216
1960-05-01,0.512198910255286
1960-06-01,0.50600278321134
1960-07-01,0.49980665616741
1960-08-01,0.49361052912348
1960-09-01,0.487414402079534
1960-10-01,0.481218275035604
1960-11-01,0.475022147991674
1960-12-01,0.468826020947728
1961-01-01,0.462629893903798
1961-02-01,0.446043520332972
1961-03-01,0.429457146762101
1961-04-01,0.412870773191275
1961-05-01,0.39628439962045
1961-06-01,0.379698026049579
1961-07-01,0.363111652478753
1961-08-01,0.346525278907927
1961-09-01,0.329938905337056
1961-10-01,0.31335253176623
1961-11-01,0.296766158195404
1961-12-01,0.280179784624533
1962-01-01,0.263593411053707
1962-02-01,0.185689270109359
1962-03-01,0.107785129164798
1962-04-01,0.029880988220449
1962-05-01,-0.0480231527238997
1962-06-01,-0.125927293668461
1962-07-01,-0.20383143461281
1962-08-01,-0.281735575557158
1962-09-01,-0.359639716501719
1962-10-01,-0.437543857446068
1962-11-01,-0.515447998390417
1962-12-01,-0.593352139334978
1963-01-01,-0.671256280279327
1963-02-01,-0.648341658005589
1963-03-01,-0.625427035731789
1963-04-01,-0.602512413458051
1963-05-01,-0.579597791184313
1963-06-01,-0.556683168910513
1963-07-01,-0.533768546636775
1963-08-01,-0.510853924363037
1963-09-01,-0.487939302089237
1963-10-01,-0.465024679815499
1963-11-01,-0.442110057541761
1963-12-01,-0.419195435267961
1964-01-01,-0.396280812994223
1964-02-01,-0.369676367777324
1964-03-01,-0.343071922560352
1964-04-01,-0.316467477343452
1964-05-01,-0.289863032126553
1964-06-01,-0.263258586909581
1964-07-01,-0.236654141692681
1964-08-01,-0.210049696475782
1964-09-01,-0.18344525125881
1964-10-01,-0.156840806041911
1964-11-01,-0.130236360825011
1964-12-01,-0.103631915608039
1965-01-01,-0.0770274703911396
